,char_id,base_hp,stats_1,stats_2,stats_3,stats_4,stats_5,stats_6,race,class_starting,class_starting_level,subclass_starting,class_other,subclass_other,total_level
345,5526,22,8,13,12,15,14,10,Genasi,Wizard,5,School of Evocation,,,5
346,5530,45,15,8,13,10,12,14,Dragonborn,Paladin,7,Oath of Devotion,,,7
347,5532,12,15,8,13,10,12,14,Human,Paladin,1,,,,1
348,5534,31,14,9,14,13,11,16,Tiefling,Sorcerer,9,Draconic Bloodline,,,9
349,5541,21,8,14,13,15,10,12,Human,Wizard,5,School of Evocation,,,5
350,5545,12,0,0,0,0,0,0,Tiefling,Sorcerer,1,,,,1
351,5553,12,12,14,14,10,17,13,Genasi,Druid,1,,,,1
352,5557,12,15,12,14,8,13,10,Dragonborn,Fighter,1,,,,1
353,5559,6,8,13,14,12,10,15,Dragonborn,Sorcerer,1,Draconic Bloodline,,,1
354,5561,16,10,14,12,11,13,16,Aasimar,Warlock,3,The Celestial,,,3
355,5565,100,17,14,15,10,16,11,Human,Fighter,16,Battle Master,,,16
356,5567,12,0,0,0,0,0,0,Human,Druid,1,,,,1
357,5568,12,15,13,14,10,12,8,Dragonborn,Barbarian,4,Path of the Berserker,,,4
358,5570,12,19,14,14,14,14,14,Gnome,Paladin,5,Oath of Devotion,Warlock,The Fiend,6
359,5576,12,10,15,10,12,11,14,Human,Rogue,1,,,,1
360,5590,12,0,0,0,0,0,0,Aarakocra,Fighter,6,,Rogue,,9
361,5597,12,8,15,14,12,14,8,Gnome,Fighter,8,,,,8
362,5606,22,11,14,14,16,12,10,Half-Orc,Wizard,5,School of Evocation,,,5
363,5607,12,8,10,14,12,15,13,Half-Elf,Druid,1,,,,1
364,5609,12,12,15,13,14,14,14,Half-Elf,Warlock,5,,,,5
365,5621,12,8,15,14,10,14,10,Genasi,Monk,5,Way of the Open Hand,,,5
366,5626,12,8,13,15,10,10,15,Half-Elf,Sorcerer,1,Draconic Bloodline,,,1
367,5632,12,15,13,14,10,12,8,Dragonborn,Fighter,8,Champion,,,8
368,5653,12,8,10,12,14,13,15,Halfling,Warlock,1,The Fiend,,,1
369,5655,12,16,16,14,12,16,13,Human,Monk,1,,Fighter/Sorcerer/Ranger/Rogue/Warlock/Bard/Barbarian,Draconic Bloodline/The Fiend,8
370,5658,76,19,13,17,14,14,17,Human,Paladin,12,,,,12
371,5660,12,0,0,0,0,0,0,Goliath,Warlock,1,The Fiend,,,1
372,5670,12,15,14,15,8,10,8,Human,Fighter,5,Champion,Barbarian,,6
373,5681,12,0,0,0,0,0,0,Human,Fighter,1,,,,1
374,5682,12,8,14,12,13,12,14,Human,Bard,1,,,,1
375,5689,12,11,18,14,15,16,18,Human,Rogue,13,Thief,,,13
376,5703,12,0,0,0,0,0,0,Elf,Monk,1,,,,1
377,5707,12,0,0,0,0,0,0,Dwarf,Cleric,1,,,,1
378,5710,12,0,0,0,0,0,0,Elf,Fighter,5,,,,5
379,5712,12,13,14,15,8,10,12,Human,Fighter,5,Champion,,,5
380,5713,12,13,14,14,10,9,13,Elf,Ranger,1,,,,1
381,5717,6,8,13,14,12,10,15,Elf,Sorcerer,1,Draconic Bloodline,,,1
382,5720,6,4,4,11,9,13,10,Genasi,Wizard,1,,,,1
383,5723,23,8,13,15,10,12,14,Half-Elf,Warlock,4,The Great Old One,,,4
384,5724,12,9,14,18,17,14,18,Tiefling,Sorcerer,1,Draconic Bloodline,,,1
385,5728,53,10,15,10,13,14,10,Human,Rogue,12,Thief,,,12
386,5752,12,8,14,13,10,12,15,Halfling,Sorcerer,1,,,,1
387,5753,10,11,16,12,16,16,15,Dragonborn,Wizard,2,School of Evocation,,,2
388,5761,31,16,20,20,11,14,16,Genasi,Monk,5,Way of the Open Hand,,,5
389,5762,100,12,14,15,13,8,10,Kobold,Fighter,16,Eldritch Knight,,,16
390,5765,67,9,17,11,14,12,17,Tabaxi,Monk,10,Way of the Kensei,,,10
391,5776,12,15,10,13,8,12,14,Human,Fighter,1,,,,1
392,5786,12,15,13,14,8,12,10,Genasi,Fighter,3,Champion,,,3
393,5788,12,9,20,15,14,11,8,Halfling,Rogue,1,,,,1
394,5790,12,8,14,10,12,13,15,Human,Warlock,1,The Fiend,,,1
395,5796,29,15,16,15,14,14,16,Elf,Paladin,3,Oath of Devotion,,,3
396,5799,55,12,14,13,10,10,14,Half-Elf,Bard,8,College of Lore,Paladin,,10
397,5800,12,15,15,15,8,8,8,Half-Orc,Barbarian,4,Path of the Berserker,,,4
398,5803,42,13,10,14,8,15,12,Dwarf,Cleric,7,Light Domain,Fighter,Eldritch Knight,10
399,5804,12,15,18,15,14,18,15,Elf,Rogue,1,,,,1
400,5805,12,14,12,15,12,11,8,Half-Orc,Barbarian,5,Path of the Berserker,,,5
401,5806,12,0,0,0,0,0,0,Dwarf,Barbarian,12,,,,12
402,5811,30,13,10,15,12,14,8,Dwarf,Cleric,6,Life Domain,,,6
403,5841,58,17,14,17,17,12,10,Human,Fighter,5,Eldritch Knight,Wizard,School of Abjuration,11
404,5848,8,12,10,14,8,15,13,Human,Druid,1,,,,1
405,5852,37,10,12,13,15,6,14,Human,Ranger,10,Hunter,,,10
406,5862,12,10,12,11,13,15,13,Elf,Druid,1,,,,1
407,5868,33,13,17,12,14,7,12,Dwarf,Rogue,6,Thief,,,6
408,5875,12,0,0,0,0,0,0,Elf,Ranger,4,,,,4
409,5884,54,15,14,13,10,12,8,Goliath,Barbarian,7,Path of the Berserker,,,7
410,5889,12,15,13,13,8,15,10,Halfling,Cleric,1,Life Domain,,,1
411,5890,22,13,15,13,11,8,13,Tiefling,Bard,4,College of Lore,,,4
412,5894,12,10,12,15,13,17,19,Tiefling,Warlock,1,The Fiend,,,1
413,5902,12,15,12,14,8,13,10,Human,Sorcerer,1,Draconic Bloodline,,,1
414,5906,12,15,10,14,13,12,8,Dwarf,Fighter,1,,,,1
415,5923,16,10,16,12,12,13,12,Elf,Ranger,2,,,,2
416,5924,12,0,0,0,0,0,0,Dragonborn,Fighter,5,,Ranger,,8
417,5927,12,15,8,12,12,12,11,Half-Orc,Fighter,1,,,,1
418,5929,12,18,13,16,14,16,17,Tiefling,Paladin,1,,,,1
419,5937,12,15,13,15,8,8,12,Dwarf,Barbarian,2,,,,2
420,5938,12,18,15,18,11,12,12,Dwarf,Barbarian,1,,,,1
421,5945,12,15,12,13,10,8,14,Half-Elf,Warlock,3,The Fiend,,,3
422,5946,76,8,15,12,9,11,14,Tiefling,Rogue,11,Swashbuckler,Fighter,Champion,14
423,5967,12,15,12,13,11,12,10,Dragonborn,Barbarian,1,,,,1
424,5975,10,15,13,14,10,12,8,Dwarf,Fighter,1,,,,1
425,5985,82,8,8,8,8,8,8,Aarakocra,Wizard,20,,,,20
426,5999,12,8,8,8,8,8,8,Elf,Rogue,1,,,,1
427,6003,12,8,15,13,10,14,12,Elf,Monk,1,,,,1
428,6006,40,6,13,12,14,12,14,Half-Elf,Sorcerer,7,Draconic Bloodline,,,7
429,6007,12,8,13,12,15,10,14,Genasi,Wizard,1,,,,1
430,6010,12,12,16,18,18,17,17,Gnome,Druid,1,,,,1
431,6022,46,12,14,15,10,8,17,Dragonborn,Sorcerer,8,Draconic Bloodline,Paladin,,10
432,6028,28,0,0,0,0,0,0,Elf,Druid,5,Circle of the Land (Swamp),,,5
433,6030,12,8,10,12,14,13,15,Tiefling,Warlock,1,The Fiend,,,1
434,6032,12,0,0,0,0,0,0,Tiefling,Cleric,3,,,,3
435,6040,66,20,15,15,20,13,10,Dragonborn,Fighter,8,Champion,,,8
436,6045,12,8,14,12,13,15,10,Aarakocra,Monk,1,,,,1
437,6046,113,15,10,13,8,12,14,Half-Elf,Paladin,15,Oath of Vengeance,,,15
438,6070,54,8,14,12,14,10,14,Draconic Races (Archived),Wizard,15,School of Evocation,,,15
439,6076,12,8,10,14,13,12,15,Human,Sorcerer,3,,Warlock,,5
440,6083,12,13,10,14,12,8,15,Tiefling,Warlock,1,The Fiend,,,1
441,6084,12,13,15,13,11,13,8,Elf,Ranger,1,,,,1
442,6093,12,8,12,13,14,10,15,Halfling,Bard,1,,,,1
443,6094,12,10,15,13,10,10,14,Half-Elf,Warlock,5,The Fiend,,,5
444,6100,12,13,15,12,10,13,10,Human,Fighter,5,,Rogue,,7
445,6104,12,12,14,11,12,8,15,Dwarf,Bard,1,,,,1
446,6108,70,15,10,15,10,8,13,Aasimar,Paladin,11,Oath of the Ancients,,,11
447,6118,57,14,11,14,10,13,15,Dwarf,Druid,8,Circle of the Land (Desert),,,8
448,6120,12,0,0,0,0,0,0,Dragonborn,Barbarian,14,Path of the Berserker,,,14
449,6132,12,0,0,0,0,0,0,Human,Wizard,1,,,,1
450,6136,10,12,15,15,12,15,8,Elf,Cleric,1,Life Domain,,,1
451,6137,12,0,0,0,0,0,0,Halfling,Wizard,1,,,,1
452,6144,82,8,14,13,10,12,15,Elf,Wizard,20,,,,20
453,6162,12,13,8,15,12,14,10,Human,Paladin,1,,,,1
454,6169,12,15,8,13,14,12,10,Gnome,Fighter,1,,,,1
455,6183,12,15,13,14,12,10,8,Dwarf,Barbarian,6,Path of the Totem Warrior,,,6
456,6196,6,8,13,14,15,10,12,Elf,Wizard,1,,,,1
457,6199,12,10,8,14,12,13,15,Elf,Sorcerer,5,,,,5
458,6202,12,13,6,13,13,12,17,Tiefling,Paladin,1,,,,1
459,6208,94,11,14,11,14,17,11,Elf,Ranger,10,Hunter,Barbarian,Path of the Berserker,15
460,6211,12,14,8,15,10,13,12,Human,Fighter,5,Champion,,,5
461,6215,12,15,10,14,10,10,13,Goliath,Barbarian,1,,,,1
462,6220,8,10,14,12,13,8,15,Genasi,Bard,1,,,,1
463,6223,12,10,11,10,14,12,15,Human,Bard,1,,,,1
464,6226,12,10,18,16,15,11,18,Gnome,Sorcerer,5,Draconic Bloodline,,,5
465,6235,48,14,8,13,10,15,12,Human,Cleric,9,Life Domain,,,9
466,6236,49,13,10,14,14,14,18,Aasimar,Warlock,8,The Great Old One,,,8
467,6237,65,8,13,14,10,15,12,Human,Druid,12,Circle of the Shepherd,,,12
468,6240,12,8,8,15,15,15,8,Elf,Wizard,1,,,,1
469,6250,12,0,0,0,0,0,0,Dragonborn,Paladin,5,Oath of Devotion,,,5
470,6256,12,0,0,0,0,0,0,Tiefling,Cleric,1,Life Domain,,,1
471,6270,82,13,17,15,17,15,11,Human,Wizard,20,School of Necromancy,,,20
472,6274,53,16,9,11,14,11,18,Half-Orc,Ranger,2,,Rogue/Wizard,Thief/School of Evocation,14
473,6278,15,15,10,14,9,17,6,Human,Cleric,2,Life Domain,,,2
474,6286,12,8,15,13,14,10,12,Aarakocra,Rogue,1,,,,1
475,6291,35,12,17,13,11,13,10,Half-Elf,Monk,6,Way of the Open Hand,,,6
476,6294,53,14,12,15,14,15,12,Dwarf,Druid,8,Circle of the Land (Forest),Cleric,Tempest Domain,10
477,6305,12,15,0,14,0,0,0,Dragonborn,Fighter,5,Champion,,,5
478,6307,12,10,12,12,13,11,15,Half-Elf,Warlock,3,,,,3
479,6308,12,16,12,10,6,8,12,Half-Elf,Paladin,3,Oath of Devotion,,,3
480,6310,12,10,12,13,14,15,8,Dwarf,Druid,8,,,,8
481,6316,12,0,0,0,0,0,0,Human,Wizard,1,,,,1
482,6317,62,8,15,10,15,13,10,Gnome,Wizard,15,Order of Scribes (archived),,,15
483,6319,12,0,0,0,0,0,0,Human,Wizard,15,,,,15
484,6320,12,14,13,12,10,15,8,Dwarf,Cleric,1,Life Domain,,,1
485,6336,13,8,14,14,10,15,10,Kenku,Druid,2,,,,2
486,6337,12,0,0,0,0,0,0,Human,Ranger,5,Hunter,,,5
487,6340,12,8,15,14,13,10,12,Halfling,Rogue,5,,Bard,College of Lore,8
488,6341,12,15,12,12,11,13,16,Half-Elf,Paladin,3,Oath of Devotion,,,3
489,6345,56,8,9,15,12,13,11,Human,Wizard,11,School of Evocation,,,11
490,6350,12,0,18,0,0,0,0,Human,Rogue,1,,,,1
491,6370,38,8,16,15,17,10,13,Elf,Rogue,7,Thief,,,7
492,6376,12,10,15,13,8,14,12,Halfling,Monk,7,Way of the Open Hand,,,7
493,6377,12,10,15,14,12,13,8,Tiefling,Ranger,1,,,,1
494,6379,41,10,17,12,8,15,16,Feral Tiefling,Monk,8,Way of the Four Elements,,,8
495,6381,21,12,14,13,12,14,8,Human,Ranger,3,Hunter,,,3
496,6386,12,10,12,13,8,14,15,Half-Elf,Bard,1,,,,1
497,6387,8,15,13,14,8,12,10,Human,Cleric,1,Light Domain,,,1
498,6394,12,12,15,14,13,10,8,Elf,Wizard,1,,,,1
499,6395,12,16,14,12,10,10,9,Elf,Ranger,3,,,,3
500,6406,12,14,15,13,10,8,12,Half-Elf,Fighter,1,,,,1
501,6407,12,8,12,10,14,13,15,Tiefling,Warlock,1,The Fiend,,,1
502,6410,12,14,15,13,10,8,12,Goliath,Barbarian,1,,,,1
503,6412,12,13,15,12,8,12,8,Elf,Monk,1,,,,1
504,6419,12,12,18,16,13,14,18,Half-Elf,Bard,1,,,,1
505,6422,8,0,0,0,0,0,0,Human,Bard,1,,,,1
506,6428,12,10,14,15,14,13,15,Dragonborn,Bard,8,College of Lore,Cleric,Life Domain,9
507,6442,12,7,14,13,13,11,3,Human,Warlock,3,The Fiend,,,3
508,6443,12,0,0,0,0,0,0,Human,Bard,1,,,,1
509,6445,12,8,15,14,10,12,13,Human,Fighter,1,,,,1
510,6449,12,0,0,0,0,0,0,Elf,Ranger,1,,,,1
511,6454,12,8,14,12,15,14,8,Human,Wizard,1,,,,1
512,6455,62,8,14,14,12,8,15,Dragonborn,Bard,11,College of Lore,Sorcerer,Draconic Bloodline,12
513,6460,12,8,14,10,11,10,13,Elf,Ranger,1,,,,1
514,6474,12,0,0,0,0,0,0,Dwarf,Fighter,5,Champion,,,5
515,6477,12,0,0,0,0,0,0,Human,Rogue,1,,,,1
516,6482,160,18,18,18,18,18,18,Human,Cleric,20,Life Domain,,,20
517,6484,103,13,15,13,13,11,13,Human,Monk,20,Way of the Open Hand,,,20
518,6503,12,8,10,12,15,13,14,Tiefling,Cleric,1,Life Domain,,,1
519,6505,36,12,12,3,14,8,12,Elf,Cleric,5,Life Domain,,,5
520,6507,12,10,15,13,13,10,12,Human,Fighter,1,,,,1
521,6511,12,0,0,0,0,0,0,Elf,Cleric,6,,,,6
522,6513,12,12,18,14,10,9,18,Human,Bard,1,,,,1
523,6514,12,8,15,10,8,15,14,Human,Monk,1,,,,1
524,6519,12,12,14,9,19,16,11,Human,Wizard,8,,,,8
525,6525,12,14,11,14,10,12,12,Dragonborn,Fighter,1,,,,1
526,6532,12,13,15,14,10,12,8,Human,Fighter,3,Battle Master,,,3
527,6535,12,10,10,10,10,14,15,Elf,Warlock,1,,,,1
528,6537,101,13,8,12,5,7,16,Dwarf,Ranger,14,Hunter,,,14
529,6566,12,0,0,0,0,0,0,Halfling,Cleric,7,Trickery Domain,,,7
530,6569,12,0,0,0,0,0,0,Human,Rogue,1,,,,1
531,6581,12,8,14,13,15,10,12,Human,Wizard,1,,,,1
532,6584,70,17,13,17,10,15,18,Half-Elf,Paladin,11,Oath of Devotion,,,11
533,6596,12,15,16,15,11,16,14,Human,Monk,1,,,,1
534,6601,12,15,13,14,8,12,10,Human,Fighter,1,,,,1
535,6604,121,17,9,13,10,13,11,Human,Paladin,20,Oath of Vengeance,,,20
536,6612,78,10,3,13,8,18,16,Human,Sorcerer,9,Draconic Bloodline,Fighter,Champion,20
537,6615,22,8,5,3,12,14,14,Gnome,Monk,8,Way of the Open Hand,,,8
538,6617,12,10,16,14,7,12,14,Dwarf,Bard,2,,Monk,Way of the Open Hand,6
539,6626,12,13,16,11,16,15,15,Elf,Ranger,1,,,,1
540,6628,12,8,12,14,15,13,10,Genasi,Wizard,10,School of Evocation,,,10
541,6638,12,13,14,15,8,12,10,Halfling,Fighter,1,,Barbarian,,2
542,6639,8,10,14,12,13,8,15,Human,Bard,1,,,,1
543,6650,30,9,12,13,10,10,17,Dragonborn,Sorcerer,7,Draconic Bloodline,,,7
544,6659,12,15,8,13,10,12,14,Dragonborn,Paladin,1,,,,1
545,6664,12,13,15,14,10,12,8,Elf,Ranger,1,,,,1
546,6672,12,12,14,12,12,13,11,Half-Elf,Ranger,1,,,,1
547,6685,12,0,0,0,0,0,0,Gnome,Warlock,5,The Fiend,,,5
548,6698,84,17,5,3,16,13,9,Aarakocra,Monk,20,Way of the Open Hand,,,20
549,6700,12,15,13,14,10,8,12,Half-Orc,Fighter,3,Champion,,,3
550,6710,12,13,12,14,8,15,10,Genasi,Cleric,1,Life Domain,,,1
551,6713,12,0,0,0,0,0,0,Dwarf,Cleric,1,,,,1
552,6720,12,0,0,0,0,0,0,Human,Monk,1,,,,1
553,6723,104,16,11,12,13,11,14,Dwarf,Barbarian,4,Path of the Berserker,Sorcerer/Fighter,Draconic Bloodline/Champion,20
554,6727,12,15,14,14,10,8,14,Half-Orc,Barbarian,6,,Rogue,,7
555,6732,12,15,14,13,8,10,12,Human,Barbarian,1,,,,1
556,6734,1,8,0,0,0,0,18,Halfling,Sorcerer,4,,Bard,,5
557,6736,12,0,0,0,0,0,0,Human,Fighter,12,,Sorcerer,,16
558,6737,6,8,13,14,15,10,12,Gnome,Wizard,20,,,,20
559,6742,26,8,14,10,15,12,13,Elf,Wizard,5,School of Illusion,,,5
560,6745,12,0,0,0,0,0,0,Human,Monk,1,,,,1
561,6747,12,15,10,15,10,12,9,Human,Fighter,3,Champion,,,3
562,6748,54,9,16,16,13,11,13,Elf,Wizard,13,Bladesinging,,,13
563,6755,12,14,13,15,8,10,12,Human,Barbarian,1,,,,1
564,6756,12,15,13,13,8,11,13,Dwarf,Barbarian,5,Path of the Berserker,,,5
565,6757,18,13,8,14,10,15,12,Dragonborn,Cleric,3,Life Domain,,,3
566,6760,12,12,15,14,10,13,8,Elf,Ranger,1,,,,1
567,6761,124,15,10,13,8,10,15,Human,Paladin,20,Oath of Devotion,,,20
568,6763,12,0,0,0,0,0,0,Genasi,Warlock,1,The Fiend,,,1
569,6768,12,12,15,13,8,14,10,Human,Ranger,1,,,,1
570,6776,8,3,12,12,15,9,15,Human,Cleric,1,Life Domain,,,1
571,6784,12,8,12,13,14,10,15,Genasi,Ranger,15,Hunter,Fighter,Champion,20
572,6791,12,17,18,12,10,14,8,Aarakocra,Monk,1,,,,1
573,6804,12,12,15,15,8,13,8,Genasi,Barbarian,1,,,,1
574,6805,43,10,16,12,10,15,13,Elf,Monk,6,Way of Shadow,Warlock,The Great Old One,8
575,6807,16,12,17,16,13,13,18,Half-Elf,Bard,2,,,,2
576,6812,16,11,15,12,10,14,10,Elf,Ranger,2,,,,2
577,6816,12,12,10,15,14,8,13,Genasi,Monk,5,Way of the Open Hand,,,5
578,6817,12,0,0,0,0,0,0,Dwarf,Ranger,1,,,,1
579,6819,12,0,0,0,0,0,0,Human,Barbarian,1,,,,1
580,6820,10,13,15,8,8,13,14,Elf,Fighter,1,,,,1
581,6825,12,8,14,14,10,12,14,Elf,Rogue,5,Thief,,,5
582,6829,12,0,0,0,0,0,0,Dwarf,Fighter,1,,,,1
583,6831,12,12,12,12,12,12,12,Human,Cleric,2,Life Domain,Wizard,,4
584,6832,87,10,17,15,17,17,14,Elf,Wizard,14,Bladesinging,Sorcerer/Druid,Storm Sorcery/Circle of the Land (Mountain),20
585,6870,12,14,12,16,12,16,10,Goliath,Druid,1,,,,1
586,6885,12,14,15,13,12,10,8,Human,Fighter,1,,,,1
587,6888,56,15,18,16,14,17,18,Lizardfolk,Rogue,10,Scout,,,10
588,6900,12,0,0,0,0,0,0,Half-Elf,Bard,9,,,,9
589,6911,120,15,12,13,8,10,14,Half-Elf,Bard,10,College of Lore,,,10
590,6913,12,15,10,12,10,11,14,Goliath,Barbarian,3,,Wizard,,4
591,6915,18,16,11,14,10,10,18,Genasi,Warlock,7,The Fiend,,,7
592,6920,12,10,15,12,9,10,15,Elf,Warlock,4,,Rogue,,7
593,6921,12,0,0,0,0,0,0,Goliath,Bard,1,,,,1
594,6932,13,11,14,12,10,10,15,Halfling,Rogue,3,Thief,,,3
595,6935,44,18,18,18,7,12,15,Dragonborn,Barbarian,4,,,,4
596,6940,12,0,0,0,0,0,0,Half-Elf,Bard,1,,,,1
597,6943,12,12,15,13,8,14,10,Elf,Rogue,1,,,,1
598,6948,28,16,12,16,14,10,5,Dragonborn,Paladin,4,Oath of Devotion,,,4
599,6951,12,0,0,0,0,0,0,Gnome,Warlock,1,,,,1
600,6965,12,18,16,17,12,12,9,Dragonborn,Fighter,1,,,,1
601,6968,12,0,0,0,0,0,0,Halfling,Bard,1,,,,1
602,6969,12,15,13,14,8,10,12,Genasi,Fighter,6,,,,6
603,6970,63,8,14,14,8,12,15,Dragonborn,Warlock,12,The Fiend,,,12
604,6971,8,8,13,15,12,10,14,Half-Elf,Warlock,1,The Great Old One,,,1
605,6973,8,9,13,9,15,15,10,Human,Rogue,1,,,,1
606,6980,12,9,14,15,16,10,14,Gnome,Wizard,7,,,,7
607,6990,12,12,15,12,11,12,11,Half-Elf,Ranger,1,,,,1
608,6991,58,16,17,15,12,10,17,Human,Rogue,10,Swashbuckler,,,10
609,6995,40,17,12,13,12,17,18,Elf,Paladin,5,Oath of Devotion,,,5
610,7005,12,13,15,13,9,10,12,Human,Fighter,1,,,,1
611,7012,24,9,10,14,15,10,12,Human,Sorcerer,10,Draconic Bloodline,,,10
612,7013,73,12,14,16,14,18,10,Gnome,Druid,10,Circle of the Land (Forest),,,10
613,7014,12,16,14,11,9,9,16,Human,Warlock,1,,,,1
614,7025,12,15,11,15,10,10,10,Human,Fighter,1,,,,1
615,7029,106,13,10,11,13,12,11,Gnome,Druid,15,Circle of the Land (Forest),,,15
616,7043,12,10,15,12,8,15,11,Half-Elf,Monk,1,,,,1
617,7044,106,15,8,13,10,12,14,Dragonborn,Paladin,17,Oath of the Ancients,,,17
618,7054,12,15,13,14,10,8,12,Aarakocra,Fighter,1,,,,1
619,7061,80,14,10,14,8,10,15,Dragonborn,Paladin,8,Oath of Devotion,,,8
620,7064,12,12,14,15,13,13,10,Elf,Monk,1,,,,1
621,7066,12,10,12,19,19,13,18,Tiefling,Warlock,1,The Fiend,,,1
622,7068,12,8,11,14,9,16,14,Tiefling,Cleric,1,Life Domain,,,1
623,7087,30,13,11,10,9,12,12,Dragonborn,Paladin,5,Oath of Devotion,,,5
624,7093,18,13,13,13,13,12,6,Elf,Sorcerer,3,Draconic Bloodline,,,3
625,7094,12,13,17,12,14,11,14,Human,Rogue,1,,,,1
626,7099,23,10,14,12,13,8,15,Tiefling,Bard,4,,,,4
627,7106,12,15,13,14,10,12,8,Dragonborn,Fighter,1,,,,1
628,7107,12,10,15,14,10,13,10,Aarakocra,Ranger,1,,,,1
629,7108,8,0,0,0,0,0,0,Human,Monk,1,,,,1
630,7110,12,10,15,11,10,15,10,Human,Monk,3,Way of the Open Hand,,,3
631,7111,12,17,15,15,13,13,10,Half-Orc,Barbarian,1,,,,1
632,7114,12,13,14,12,8,15,10,Dwarf,Ranger,1,,,,1
633,7118,12,0,0,0,0,0,0,Human,Sorcerer,20,Draconic Bloodline,,,20
634,7121,12,0,0,0,0,0,0,Halfling,Bard,1,,,,1
635,7122,12,0,0,0,0,0,0,Tiefling,Warlock,1,,,,1
636,7128,12,14,8,12,10,15,13,Genasi,Cleric,1,,,,1
637,7133,12,12,15,12,11,8,14,Half-Elf,Fighter,3,Champion,Rogue,Thief,10
638,7134,12,14,14,12,8,10,14,Dwarf,Sorcerer,1,,,,1
639,7141,12,0,0,0,0,0,0,Elf,Rogue,4,,Fighter,,12
640,7144,8,8,13,14,10,15,12,Elf,Druid,1,,,,1
641,7145,26,11,10,12,12,12,12,Halfling,Rogue,10,Thief,,,10
642,7148,12,13,14,15,12,10,8,Dragonborn,Druid,2,Circle of the Land (Forest),,,2
643,7157,12,15,13,14,12,8,10,Goliath,Barbarian,12,Path of the Berserker,,,12
644,7163,12,8,13,12,14,12,14,Half-Elf,Sorcerer,1,Draconic Bloodline,,,1
645,7166,12,13,12,10,8,14,15,Gnome,Warlock,1,,,,1
646,7171,12,10,15,12,8,13,14,Half-Elf,Monk,11,Way of the Open Hand,,,11
647,7175,21,14,14,15,8,12,8,Goliath,Barbarian,2,,,,2
648,7182,32,15,9,12,13,6,11,Halfling,Cleric,7,Life Domain,,,7
649,7186,12,0,0,0,0,0,0,Human,Ranger,1,,,,1
650,7203,16,16,15,12,9,15,12,Gnome,Druid,1,,Fighter/Monk,Champion/Way of the Open Hand,5
651,7208,12,0,0,0,0,0,0,Human,Bard,1,,,,1
652,7212,12,16,11,14,14,13,11,Human,Fighter,1,,,,1
653,7217,12,12,18,16,13,14,18,Half-Elf,Bard,1,,,,1
654,7219,8,16,13,14,13,17,13,Dragonborn,Cleric,1,War Domain,,,1
655,7224,12,10,14,13,8,13,17,Elf,Bard,1,,,,1
656,7228,12,12,15,13,11,15,12,Genasi,Monk,5,Way of the Open Hand,,,5
657,7232,12,13,18,15,7,14,16,Human,Paladin,8,Oath of Devotion,,,8
658,7237,28,10,14,18,7,6,7,Dragonborn,Monk,3,Way of the Open Hand,Bard,College of Lore,7
659,7238,12,0,0,0,0,0,0,Dragonborn,Cleric,1,Life Domain,,,1
660,7241,12,15,13,13,11,9,12,Half-Elf,Monk,1,,,,1
661,7255,12,10,14,12,11,15,10,Genasi,Druid,1,,,,1
662,7258,11,12,15,12,15,12,15,Human,Rogue,3,,,,3
663,7266,12,0,0,0,0,0,0,Human,Warlock,10,The Fiend,,,10
664,7269,17,15,14,10,14,12,13,Tiefling,Wizard,2,School of Evocation,Monk/Barbarian/Bard,Way of the Open Hand/Path of the Berserker/College of Lore,7
665,7270,24,4,13,13,12,14,5,Dragonborn,Barbarian,1,,Fighter/Warlock/Rogue,Champion/The Fiend/Thief,7
666,7272,12,0,0,0,0,0,0,Elf,Druid,10,,,,10
667,7274,10,18,12,12,15,13,13,Halfling,Paladin,1,,,,1
668,7275,33,14,14,10,11,3,7,Half-Orc,Bard,6,College of Lore,,,6
669,7278,12,8,15,10,13,12,14,Halfling,Rogue,1,,,,1
670,7281,12,8,15,14,10,8,15,Half-Elf,Bard,4,,,,4
671,7282,12,17,14,17,7,10,12,Dwarf,Barbarian,1,,,,1
672,7286,12,8,15,12,10,14,13,Aarakocra,Monk,1,,,,1
673,7289,12,15,12,14,10,9,12,Genasi,Fighter,3,Champion,,,3
674,7292,33,13,7,10,8,11,12,Human,Bard,6,College of Lore,,,6
675,7297,12,8,12,14,15,13,10,Gnome,Wizard,1,,,,1
676,7299,12,0,0,0,0,0,0,Elf,Monk,1,,,,1
677,7304,12,8,8,8,8,8,8,Human,Rogue,1,,,,1
678,7306,12,10,15,13,10,14,10,Aarakocra,Ranger,2,,,,2
679,7318,12,13,12,14,10,15,8,Goliath,Barbarian,1,,,,1
680,7320,10,15,12,15,8,11,10,Human,Fighter,1,,,,1
681,7324,12,10,15,11,10,15,10,Dwarf,Monk,1,,,,1
682,7326,26,13,8,14,12,15,10,Human,Cleric,3,Life Domain,,,3
683,7329,12,15,13,14,10,12,8,Dragonborn,Fighter,7,Champion,,,7
684,7339,12,18,16,20,15,15,14,Goliath,Barbarian,1,,,,1
685,7343,12,0,0,0,0,0,0,Goliath,Barbarian,1,,,,1
686,7344,12,0,0,0,0,0,0,Elf,Druid,1,,,,1
687,7347,12,15,13,14,10,8,12,Human,Fighter,1,,,,1
688,7349,12,11,14,12,12,14,18,Human,Warlock,8,,,,8
689,7356,12,15,0,14,0,0,0,Human,Fighter,6,,,,6
690,7357,12,0,0,0,0,0,0,Halfling,Bard,1,,,,1
691,7361,12,9,18,10,15,10,15,Half-Elf,Rogue,1,,,,1
